Gene,Total,Ring,Tro,Sch,Gam,Ook
PBANKA_020710,267.1558133,0.071865739,0.018783271,0.384785563,0.469549955,0.055015473
PBANKA_020720,323.74415,0.236214461,0.356954713,0.13257506,0.187329099,0.086926667
PBANKA_020730,181.6282083,0.118493158,0.108030301,0.342909015,0.054683549,0.375883977
PBANKA_020740,93.96155667,0.092868193,0.22995628,0.26103069,0.260845508,0.155299329
PBANKA_020750,226.8446433,0.108718679,0.063263561,0.625161335,0.134626939,0.068229486
PBANKA_020760,111.282565,0.03268459,0.121277758,0.074686273,0.105148996,0.666202383
PBANKA_020770,166.4351283,0.093481497,0.266179985,0.09113701,0.045952378,0.503249129
PBANKA_020780,85.57535067,0.118055315,0.553418124,0.236228655,0.069540761,0.022757145
PBANKA_020790,610.6498983,0.043915016,0.008610277,0.635819315,0.094866142,0.21678925
PBANKA_020800,819.5053667,0.078617545,0.065742706,0.545990933,0.223279197,0.086369619
PBANKA_020810,416.1018,0.219503737,0.298720169,0.137225914,0.11416401,0.23038617
PBANKA_020820,813.2738667,0.107225811,0.201094006,0.337505004,0.130900247,0.223274931
PBANKA_020830,341.57645,0.107505216,0.203947462,0.478045252,0.140082696,0.070419375
PBANKA_020840,158.5625767,0.058310133,0.050502616,0.07849349,0.358063997,0.454629763
PBANKA_020850,88.10231667,0.146301147,0.409654949,0.060264931,0.214529546,0.169249428
PBANKA_020860,266.54945,0.137662449,0.326298741,0.069086243,0.14305807,0.323894497
PBANKA_020870,443.61309,0.34266685,0.410816326,0.114461005,0.071201686,0.060854133
PBANKA_020880,478.6103267,0.290806199,0.24674875,0.353242483,0.016178736,0.093023832
PBANKA_020890,570.275655,0.099826723,0.006790497,0.569184389,0.031550444,0.292647948
PBANKA_020900,153.1563652,0.077342199,0.007164466,0.670721063,0.058833761,0.185938512
PBANKA_020910,1285.194205,0.02404123,0.001638044,0.154497273,0.038812305,0.781011147
PBANKA_020920,354.8345667,0.096296847,0.26776464,0.206003464,0.105092213,0.324842835
PBANKA_020930,901.439595,0.049140564,0.004040864,0.1009173,0.576969886,0.268931386
PBANKA_020940,247.5499933,0.076121998,0.342403564,0.123298933,0.347795,0.110380505
PBANKA_020950,309.2255833,0.296283377,0.250440307,0.09286101,0.075149021,0.285266285
PBANKA_020960,55.44806167,0.060766777,0.293018358,0.120383198,0.259618633,0.266213033
PBANKA_020970,381.4060017,0.010858259,0.02636803,0.017121742,0.026022323,0.919629647
PBANKA_020980,201.58301,0.069124824,0.091742107,0.058241664,0.014381371,0.766510035
PBANKA_020990,241.0468167,0.170276258,0.527544822,0.113607391,0.052133026,0.136438502
PBANKA_021000,165.1456167,0.125440205,0.277879613,0.281692914,0.175327693,0.139659575
PBANKA_021010,125.6726633,0.065670407,0.021715582,0.387891437,0.328712298,0.196010275
PBANKA_021020,463.3106667,0.304479284,0.27599084,0.073299197,0.195873539,0.15035714
PBANKA_021030,131.6455483,0.076649535,0.077906508,0.230301749,0.29073296,0.324409248
PBANKA_021040,229.41545,0.094813797,0.197464905,0.332374302,0.153847529,0.221499467
PBANKA_021050,74.97751333,0.139319038,0.374768364,0.392761759,0.063039234,0.030111606
PBANKA_021060,342.5609667,0.147085205,0.568377658,0.163789531,0.063205537,0.057542069
PBANKA_021070,167.15895,0.071368599,0.394736267,0.391374198,0.093215469,0.049305466
PBANKA_021080,663.1434833,0.206202735,0.35391285,0.313425383,0.045521747,0.080937285
PBANKA_021090,521.4110933,0.240462855,0.416733558,0.163597977,0.051148221,0.128057389
PBANKA_021100,157.32475,0.310614191,0.288733337,0.119157666,0.143848314,0.137646492
PBANKA_021110,117.9230617,0.151177808,0.196464115,0.295374794,0.041599963,0.31538332
PBANKA_021120,74.47264333,0.193794585,0.288865133,0.182752342,0.08700799,0.24757995
PBANKA_021130,309.9427667,0.113838275,0.193897088,0.144161616,0.076329899,0.471773122
PBANKA_021140,140.8815583,0.073803663,0.460766482,0.167671342,0.082975729,0.214782784
PBANKA_021150,837.1352,0.097751415,0.455363721,0.158413659,0.051224103,0.237247102
PBANKA_021160,135.5994167,0.157450899,0.251349533,0.19492488,0.17157854,0.224696149
PBANKA_021170,49.21205833,0.13772275,0.318949268,0.118409699,0.285505229,0.139413054
PBANKA_021180,89.9153,0.163193027,0.426344015,0.233126064,0.093413357,0.083923537
PBANKA_021190,148.3371933,0.204404906,0.357375644,0.314046996,0.069357184,0.05481527
PBANKA_021200,71.34126833,0.357325439,0.127662785,0.3186767,0.083321759,0.113013316
PBANKA_021210,1501.046467,0.353759535,0.346490273,0.123259342,0.073486732,0.103004118
PBANKA_021220,79.80875667,0.075926255,0.425170137,0.387257004,0.030258584,0.08138802
PBANKA_021230,105.3754833,0.129612217,0.332321607,0.209274485,0.196049872,0.132741819
PBANKA_021240,283.3884,0.080341503,0.483694816,0.141638825,0.140171051,0.154153804
PBANKA_021250,365.843085,0.049700912,0.274649581,0.109120554,0.331512348,0.235016606
PBANKA_021260,251.8769983,0.041944084,0.044992159,0.028536647,0.712474744,0.172052365
PBANKA_021270,120.3043683,0.071703839,0.366332084,0.121104081,0.117697721,0.323162275
PBANKA_021280,221.20465,0.05362975,0.060516133,0.616065259,0.204995013,0.064793846
PBANKA_021290,303.5208933,0.042401068,0.297060769,0.203054555,0.072542288,0.38494132
PBANKA_021300,288.4122667,0.285432034,0.342968769,0.132997811,0.181610861,0.056990526
PBANKA_021310,573.3785,0.264080359,0.397705006,0.143459076,0.150638801,0.044116757
PBANKA_021320,155.7093633,0.092111577,0.225655987,0.591279471,0.052980276,0.03797269
PBANKA_021330,142.20413,0.381869711,0.314241928,0.166247984,0.109576986,0.02806339
PBANKA_021340,310.3980017,0.42065477,0.192796828,0.061949014,0.021248317,0.303351072
PBANKA_021350,528.3341,0.311463901,0.114247311,0.034482726,0.125346727,0.414459335
PBANKA_021360,145.6964833,0.230107476,0.213551826,0.325394264,0.092201608,0.138744827
PBANKA_021370,513.01655,0.130632335,0.197282134,0.093752141,0.258991645,0.319341744
PBANKA_021380,172.1674033,0.055253084,0.052276969,0.243170596,0.440098117,0.209201235
PBANKA_021390,505.7696567,0.065313032,0.017611555,0.271781726,0.552670561,0.092623126
PBANKA_021400,23.91950483,0.078827761,0.034852206,0.205952842,0.206529568,0.473837624
PBANKA_021410,445.2957367,0.250020247,0.338563762,0.049206737,0.122401127,0.239808127
PBANKA_021420,143.69577,0.263215125,0.527015165,0.094881359,0.050068071,0.06482028
PBANKA_021430,183.8122533,0.291037453,0.332468042,0.23793898,0.097396118,0.041159407
PBANKA_021440,307.5463233,0.086282612,0.493442738,0.33411926,0.050826002,0.035329388
PBANKA_021450,421.6536167,0.085123069,0.119747105,0.47178298,0.279721305,0.04362554
PBANKA_021455,355.7933767,0.194184756,0.572616056,0.173499857,0.053508304,0.006191028
PBANKA_021460,267.110937,0.477367761,0.300007933,0.180982668,0.022410314,0.019231324
PBANKA_021470,1756.335233,0.288005097,0.302451087,0.312222854,0.066319059,0.031001902
PBANKA_021480,897.3544333,0.443360489,0.111912413,0.11990045,0.28675793,0.038068719
PBANKA_021490,119.1731917,0.487078505,0.17080813,0.119658623,0.022643557,0.199811185
PBANKA_021500,84.012531,0.049267174,0.560500909,0.23086675,0.150425179,0.008939988
PBANKA_021510,69.18667867,0.885098131,0.046839075,0.038352181,0.029043019,0.000667595
PBANKA_021520,65.503993,0.071637083,0.067711597,0.854552485,0.001988291,0.004110543
PBANKA_021530,54.99030267,0.059646789,0.044230344,0.892180032,0.001723831,0.002219003
PBANKA_021540,82.81948333,0.020381617,0.720667379,0.18618928,0.043024719,0.029737004
PBANKA_021550,218.1920056,0.293106011,0.581975951,0.107763572,0.007703925,0.009450541
PBANKA_021555,58.55511,0.383176635,0.213830185,0.161073901,0.080827275,0.161092004
PBANKA_021560,303.0627917,0.721625538,0.205405618,0.04738622,0.010014839,0.015567786
PBANKA_021570,15.807954,0.458013415,0.311196186,0.076720745,0.135577634,0.01849202
PBANKA_021580,191.0610907,0.327644942,0.493971324,0.151922351,0.014902145,0.011559238
PBANKA_021590,2.982070333,0.294450634,0.463815519,0.109355905,0.076065275,0.056312667
PBANKA_021600,33.12041583,0.123367563,0.124511797,0.557466431,0.084528981,0.110125228
PBANKA_021610,13.91386783,0.311620036,0.423962271,0.04432646,0.209212207,0.010879026
PBANKA_021620,1.6341845,0.357242404,0.347221504,0.200511631,0.09502446,0
PBANKA_030010,3.108091333,0.08636651,0.209340695,0.621164339,0.048752267,0.034376188
PBANKA_030020,12.610408,0.566589915,0.321864289,0.029801494,0.06953748,0.012206822
PBANKA_030030,81.076736,0.449448902,0.273495223,0.041596704,0.222532392,0.012926778
PBANKA_030040,8.378356133,0.57915478,0.162432102,0.010686345,0.148352491,0.099374283
PBANKA_030050,42.35087933,0.59253079,0.304969701,0.022438991,0.05723671,0.022823808
PBANKA_030060,737.39655,0.506283898,0.30234953,0.107986266,0.052198983,0.031181323
PBANKA_030070,223.6376833,0.112504072,0.076917493,0.39508525,0.103750404,0.311742781
PBANKA_030080,114.0143183,0.080805684,0.366901724,0.249032318,0.171210075,0.132050198
PBANKA_030090,227.52275,0.054999555,0.395823714,0.189221737,0.304586025,0.055368969
PBANKA_030100,313.3445667,0.181726304,0.205979477,0.454033722,0.086626682,0.071633815
PBANKA_030110,422.81865,0.175100365,0.176893214,0.233681509,0.310630811,0.103694101
PBANKA_030120,318.67213,0.086216827,0.223058414,0.287667767,0.356292532,0.04676446
PBANKA_030130,19528.96817,0.050667833,0.053908429,0.078049695,0.538566857,0.278807186
PBANKA_030140,223.7376133,0.042500275,0.550803677,0.107041456,0.246492752,0.053161841
PBANKA_030150,336.7233133,0.54129813,0.195463745,0.049217115,0.027011287,0.187009722
PBANKA_030160,2318.044167,0.04099154,0.005369376,0.023959358,0.782215467,0.14746426
PBANKA_030170,147.8459783,0.066139743,0.284199817,0.14881974,0.302668023,0.198172677
PBANKA_030180,74.065725,0.070245718,0.038243736,0.141559473,0.527500406,0.222450668
PBANKA_030190,176.42014,0.14204274,0.145306256,0.387914328,0.065714436,0.259022241
PBANKA_030200,1143.008267,0.272742559,0.162156308,0.274129251,0.192786007,0.098185875
PBANKA_030210,272.0902333,0.093619494,0.113263345,0.102823794,0.114472135,0.575821232
PBANKA_030220,413.83865,0.038394432,0.091978359,0.11145032,0.19728196,0.560894928
PBANKA_030230,266.7568333,0.448050191,0.182566832,0.074992643,0.104166029,0.190224305
PBANKA_030240,105.4355967,0.215211472,0.231237843,0.157748432,0.189131571,0.206670682
PBANKA_030250,1441.7874,0.173648001,0.280967568,0.250994356,0.062029187,0.232360888
PBANKA_030260,262.57791,0.053153824,0.094724457,0.039660762,0.703659725,0.108801232
PBANKA_030270,121.5144217,0.067477546,0.51174255,0.079282688,0.134256904,0.207240312
PBANKA_030280,59.370095,0.111291973,0.220726445,0.225672538,0.395721112,0.046587933
PBANKA_030290,137.9063173,0.073247478,0.003178201,0.049328777,0.835172037,0.039073506
PBANKA_030300,50.6056235,0.070046464,0.018957942,0.08838326,0.616364306,0.206248027
PBANKA_030310,372.3869333,0.20138314,0.392738002,0.154949314,0.086433887,0.164495657
PBANKA_030320,780.3930667,0.177037067,0.296408963,0.201686825,0.052761104,0.27210604
PBANKA_030330,281.76645,0.073778124,0.225254284,0.269987254,0.36159557,0.069384769
PBANKA_030340,562.6677167,0.119125903,0.197818796,0.393009041,0.195627893,0.094418366
PBANKA_030350,1071.957617,0.034806973,0.033275429,0.128471031,0.440365825,0.363080742
PBANKA_030360,833.5848833,0.146299438,0.341617279,0.263193952,0.052647608,0.196241722
PBANKA_030370,232.4639833,0.122355298,0.282209093,0.344949565,0.101433132,0.149052911
PBANKA_030380,360.4499333,0.075804703,0.088477059,0.341154731,0.271200355,0.223363152
PBANKA_030390,694.5223833,0.044539745,0.02507565,0.180490223,0.129913884,0.619980498
PBANKA_030400,83.03201333,0.128856143,0.437372268,0.119273634,0.100427108,0.214070846
PBANKA_030410,247.81955,0.082671646,0.10713037,0.051650889,0.065672381,0.692874715
PBANKA_030420,613.0765333,0.310654526,0.213248254,0.034765562,0.072824921,0.368506738
PBANKA_030430,153.5205883,0.277773493,0.302644098,0.056386378,0.033052472,0.330143558
PBANKA_030440,856.4083167,0.121108294,0.108441439,0.60983177,0.071137504,0.089480993
PBANKA_030450,259.7300833,0.0589666,0.07184805,0.258345699,0.072852939,0.537986711
PBANKA_030460,177.1276217,0.128713973,0.220677609,0.088450095,0.209238964,0.352919359
PBANKA_030470,7.828285167,0.105726923,0.204843074,0.168325817,0.117855377,0.403248809
PBANKA_030480,578.4946767,0.099036694,0.076416779,0.799175029,0.015971677,0.009399821
PBANKA_030490,1092.732847,0.184777094,0.177338862,0.593689484,0.021192417,0.023002143
PBANKA_030500,3061.337538,0.083488017,0.008658307,0.898061702,0.004821945,0.004970029
PBANKA_030510,2336.97222,0.099909403,0.010336323,0.873773758,0.008011328,0.007969188
PBANKA_030520,146.672205,0.069069903,0.34371543,0.220346452,0.032876509,0.333991706
PBANKA_030530,482.0032,0.284421971,0.140057058,0.045005718,0.061290153,0.469225101
PBANKA_030540,156.3176833,0.274427685,0.243452943,0.210717043,0.068381579,0.20302075
PBANKA_030550,66.92750833,0.100163523,0.265138363,0.166730098,0.170349984,0.297618032
PBANKA_030560,176.435245,0.051199833,0.418161349,0.402076977,0.085129533,0.043432309
PBANKA_030570,360.7936333,0.058921633,0.196839948,0.2874477,0.092561362,0.364229358
PBANKA_030580,381.73385,0.162786847,0.353143951,0.120855931,0.148053939,0.215159332
PBANKA_030590,461.54565,0.188522089,0.268192323,0.078032151,0.330529602,0.134723835
PBANKA_030600,30.17385,0.127010971,0.103680836,0.152950651,0.512385725,0.103971817
PBANKA_030610,18.59291333,0.115705912,0.08151708,0.259481121,0.476508971,0.066786916
PBANKA_030620,202.8368167,0.27024729,0.349735818,0.122722543,0.065014331,0.192280018
PBANKA_030630,383.6108667,0.225693685,0.337198477,0.142680916,0.040286659,0.254140263
PBANKA_030640,186.0507,0.246038849,0.320961706,0.080248556,0.164127574,0.188623316
PBANKA_030650,283.86025,0.056837652,0.374948588,0.176536518,0.162486998,0.229190244
PBANKA_030660,370.4004852,0.030734301,0.002603583,0.049041377,0.272422699,0.645198039
PBANKA_030670,290.31692,0.082046716,0.013375934,0.840998175,0.019945134,0.04363404
PBANKA_030680,2073.42175,0.223685557,0.324657779,0.09198418,0.031619592,0.328052891
PBANKA_030690,6936.477167,0.074132515,0.116226289,0.191891355,0.362202591,0.25554725
PBANKA_030700,11573.3895,0.421279782,0.27312353,0.121091578,0.060001307,0.124503802
PBANKA_030710,207.10461,0.098219687,0.303501211,0.477405356,0.066603298,0.054270448
PBANKA_030720,346.4127667,0.068488527,0.30527137,0.156943696,0.378314579,0.090981828
PBANKA_030730,360.9408833,0.045101707,0.510141712,0.107928616,0.27267831,0.064149656
PBANKA_030740,127.5816667,0.192708331,0.194437027,0.232888085,0.101433069,0.278533488
PBANKA_030750,231.1466017,0.109635183,0.034467238,0.699058515,0.057162207,0.099676857
PBANKA_030760,714.7873333,0.070339033,0.056648877,0.128302288,0.601541857,0.143167945
PBANKA_030770,137.3545833,0.233324577,0.270077264,0.299343852,0.114650706,0.082603602
PBANKA_030780,1445.808667,0.207345555,0.16068447,0.142540299,0.360730304,0.128699371
PBANKA_030790,63.64627667,0.220754469,0.476056913,0.100872515,0.143335329,0.058980774
PBANKA_030800,395.3469,0.076936609,0.302595012,0.351204221,0.132143568,0.13712059
PBANKA_030810,236.36944,0.164684572,0.470449987,0.242198399,0.082426053,0.040240989
PBANKA_030820,30.35590683,0.041286973,0.079544651,0.13691701,0.50567753,0.236573836
PBANKA_030830,274.2112833,0.062842235,0.214689196,0.540163768,0.087774287,0.094530513
PBANKA_030840,262.9931633,0.030799774,0.203318783,0.05241391,0.041235863,0.67223167
PBANKA_030850,277.4995833,0.328886079,0.23164233,0.047576288,0.067147668,0.324747635
PBANKA_030860,788.8207667,0.26964744,0.492080098,0.124112351,0.024665679,0.089494432
PBANKA_030870,98.44340167,0.051303946,0.261599046,0.18831836,0.310738957,0.188039689
PBANKA_030880,432.1004,0.064549929,0.305840957,0.287824311,0.134295293,0.207489509
PBANKA_030890,162.3836117,0.108949726,0.260756301,0.276522979,0.041094941,0.312676052
PBANKA_030900,248.4479,0.141464871,0.42094097,0.220524504,0.121471343,0.095598313
PBANKA_030910,498.0766667,0.393852017,0.26988817,0.181406008,0.05001981,0.104833995
PBANKA_030920,425.8483167,0.163708056,0.221071673,0.239156751,0.057785716,0.318277803
PBANKA_030930,91.358265,0.210591839,0.304433321,0.327172369,0.061064207,0.096738264
PBANKA_030940,191.2844317,0.225510773,0.296471069,0.324436753,0.013770671,0.139810733
PBANKA_030950,175.6338317,0.086848017,0.047517525,0.41194569,0.05692713,0.396761638
PBANKA_030960,115.5001583,0.067651336,0.52472309,0.239361144,0.079642791,0.088621639
PBANKA_030970,151.8137367,0.167790482,0.438064443,0.204151157,0.128385615,0.061608303
PBANKA_030980,161.7826633,0.12609942,0.351692813,0.321893267,0.155011356,0.045303144
PBANKA_030990,143.3100567,0.147406613,0.520467312,0.147706312,0.126126878,0.058292885
PBANKA_031000,1207.184933,0.279509784,0.254737275,0.120327463,0.050844819,0.294580659
PBANKA_031010,619.8765667,0.052098679,0.330218968,0.145584064,0.20570063,0.26639766
PBANKA_031020,1041.101583,0.061113009,0.331131472,0.108990805,0.112110578,0.386654136
PBANKA_031030,250.7345167,0.052281793,0.206644066,0.167094266,0.454716014,0.119263861
PBANKA_031040,151.9957833,0.178604955,0.35944484,0.102083753,0.108730319,0.251136133
PBANKA_031050,64.083575,0.167041633,0.03990102,0.180646133,0.328842453,0.283568762
PBANKA_031060,2696.661583,0.075301996,0.054154181,0.023855941,0.007493469,0.839194413
PBANKA_031070,266.4587783,0.067091991,0.012129981,0.040493149,0.787480155,0.092804724
PBANKA_031080,157.7235,0.274462271,0.320959464,0.165560934,0.087280906,0.151736425
PBANKA_031090,733.3205,0.219579979,0.455073191,0.134260327,0.086858952,0.104227551
PBANKA_031100,484.85475,0.195975805,0.270983217,0.279175361,0.051329496,0.20253612
PBANKA_031110,456.66415,0.068399173,0.37607616,0.176748273,0.155988378,0.222788016
PBANKA_031120,418.2447167,0.414657958,0.171262654,0.05602115,0.058868407,0.299189832
PBANKA_031130,169.2317717,0.144864937,0.063205153,0.038944135,0.073704541,0.679281234
PBANKA_031140,252.5220133,0.04077302,0.004334771,0.117625191,0.102664317,0.734602702
PBANKA_031150,974.0849828,0.015258012,0.001661251,0.069324547,0.069717582,0.844038608
PBANKA_031160,539.6648833,0.375243982,0.27519393,0.247310885,0.056517203,0.045733999
PBANKA_031170,456.1269567,0.078448334,0.125215686,0.761232141,0.007195453,0.027908385
PBANKA_031180,915.13256,0.579678861,0.091593561,0.244001809,0.029392736,0.055333033
PBANKA_031190,350.7368667,0.077240811,0.088310078,0.271244084,0.100086713,0.463118315
PBANKA_031200,1677.35967,0.017425124,0.001226803,0.009282851,0.33442738,0.637637842
PBANKA_031210,272.8963167,0.108307068,0.203079326,0.367329619,0.134761255,0.186522732
PBANKA_031220,188.2459667,0.191285373,0.278026143,0.137841997,0.196046166,0.196800321
PBANKA_031230,444.1749,0.230286876,0.17262513,0.192076027,0.15182409,0.253187877
PBANKA_031240,238.8128,0.234378559,0.296026218,0.188589766,0.079666584,0.201338873
PBANKA_031250,219.1107433,0.091533166,0.026300673,0.450372029,0.217383225,0.214410908
PBANKA_031260,184.5312447,0.048187124,0.045274691,0.655570281,0.216014096,0.034953808
PBANKA_031270,240.9311567,0.163377375,0.053772622,0.146173706,0.582143472,0.054532825
PBANKA_031280,177.060925,0.10041233,0.225851356,0.058989017,0.043424742,0.571322555
